start_chunk	end_chunk	id_chunk	n_observed	mean_simulated	odds_ratio	u	pvalue	cintervL	cintervH	stdev
0	1000	0	65	64.567769	1.0071368718056875	0.0030770143335564493	0.9557633587321547	64.5830186093853	64.55251939061469	7.780542613638139
1000	2000	1	34	31.315032	1.0886154774748598	0.2309964945741836	0.6307859252303643	31.325841792704853	31.304222207295144	5.515292271401038
2000	3000	2	21	34.204926	0.6060526752052487	6.091523706577313	0.013583189871500256	34.21621575643714	34.193636243562864	5.7601758076055285
3000	4000	3	40	27.368017	1.4798759137962632	5.25337519851767	0.0219042434350393	27.37813917279762	27.357894827202376	5.164459941534159
4000	5000	4	31	32.505309	0.9522787633924792	0.07304230682642254	0.7869576184626514	32.51630602930207	32.49431197069792	5.610822739538205
5000	6000	5	27	31.311748	0.8586546264072182	0.6413053982470949	0.4232384885346774	31.32254591796464	31.300950082035364	5.509233629507465
6000	7000	6	25	30.899472	0.8044095099751146	1.239933069956372	0.2654839532642543	30.910210208351316	30.888733791648683	5.4787690333884305
7000	8000	7	25	30.951167	0.8030251593207841	1.2603450031961074	0.26158579629797774	30.961905557179612	30.94042844282039	5.4789470099747275
8000	9000	8	26	31.422819	0.8230337891292553	1.0237479740153361	0.3116316259136731	31.43364349931278	31.41199450068722	5.522795767837066
9000	10000	9	30	31.371277	0.955000623227547	0.06268196867085107	0.8023061200515343	31.38209434123848	31.360459658761517	5.519143628251669
10000	11000	10	42	29.834543	1.4247880982557768	4.543256008090438	0.03304867208806499	29.845089804233645	29.823996195766355	5.381112243872171
11000	12000	11	38	31.369022	1.219339332306696	1.3555527980725888	0.2443097099645388	31.379823069111623	31.35822093088838	5.510841384354662
12000	13000	12	30	30.879957	0.9706641775710053	0.02607801115551922	0.8717099470458868	30.890693615322643	30.86922038467736	5.477956250112903
13000	14000	13	31	36.540049	0.8437626693709644	0.9162425247378874	0.33846350056085284	36.55167349044622	36.52842450955379	5.930961311423215
14000	15000	14	26	37.225878	0.6907670558832214	3.9127774521179894	0.047920339155011295	37.23763123942234	37.21412476057766	5.996650659252712
15000	16000	15	38	33.181694	1.1506731030670103	0.6909757933739584	0.4058326754233802	33.192800448747874	33.170587551252126	5.666649917752465
16000	17000	16	18	30.851545	0.576159472506284	6.467445495790457	0.010986834512061741	30.86226216593745	30.84082783406255	5.468032929031701
17000	18000	17	28	31.538015	0.884737927216023	0.4249390885907438	0.5144827673032752	31.54885925518088	31.527170744819124	5.532875460352872
18000	19000	18	39	33.327024	1.1768009231939054	0.9468821901190907	0.3305141807166335	33.33816820559715	33.31587979440285	5.685913937391596
19000	20000	19	31	33.276699	0.9294973066703089	0.16454882699108353	0.6850025890882612	33.2878255674121	33.2655724325879	5.676914713415995
20000	21000	20	26	28.491402	0.910331402892468	0.23058474081022862	0.6310905905870553	28.50171994421156	28.481084055788443	5.264344980564629
21000	22000	21	34	33.10918	1.027807686694204	0.02453801785419163	0.8755237251692806	33.12027644430411	33.098083555695894	5.661545524642541
22000	23000	22	24	32.712769	0.7274160887010971	2.6339346507344406	0.10460220486029502	32.72379138709758	32.701746612902426	5.623760605914783
23000	24000	23	29	30.101548	0.9623641529620515	0.0420030389701469	0.83761397955104	30.112160519291425	30.090935480708577	5.414640893327644
24000	25000	24	30	31.72063	0.9441582279858531	0.09797892918632112	0.754268611967776	31.731482370542075	31.709777629457925	5.537016019761909
25000	26000	25	29	37.72438	0.762151968590699	2.269261785793093	0.13196274729935698	37.736207261042544	37.71255273895745	6.03441742139206
26000	27000	26	52	50.928896	1.0221293839232146	0.023521538151745514	0.8781086063214717	50.94253976556046	50.91525223443954	6.961220885820532
27000	28000	27	43	39.751931	1.0852044421808758	0.268922857165534	0.604055245601701	39.76406106679979	39.73980093320021	6.188912729328068
28000	29000	28	41	41.10937	0.9972312151948096	0.0003031128437191444	0.9861094228356031	41.12169950603699	41.09704049396301	6.2906691379455015
29000	30000	29	96	49.74156	2.023754716149945	35.90201507862565	2.074940102153352e-09	49.7550579125217	49.7280620874783	6.886804829991917
