start_chunk	end_chunk	id_chunk	n_observed	mean_simulated	odds_ratio	u	pvalue	cintervL	cintervH	stdev
0	1000	0	5005	871.6506	8.338938620661294	10675.41338161784	0.0	872.2168581999367	871.0843418000634	28.88631370805212
1000	2000	1	1174	422.6775	2.938427384257097	937.8952280425062	5.675968843512947e-206	423.0794556719818	422.2755443280182	20.504811478040953
2000	3000	2	606	461.6372	1.326717379113065	42.58898941909831	6.753849696428098e-11	462.0490607805342	461.2253392194658	21.010097005011662
3000	4000	3	615	369.483	1.6946941767847372	140.0748992405109	2.563510146918868e-32	369.8575256874895	369.1084743125105	19.105536134848453
4000	5000	4	816	438.6231	1.9130426741392899	268.8368902509318	2.0342575795669606e-60	439.02885810792674	438.2173418920733	20.698783693492718
5000	6000	5	770	422.338	1.8705786133081057	238.46021118115323	8.520255725035715e-54	422.7345474467922	421.94145255320785	20.22892374794072
6000	7000	6	514	417.0506	1.2412308055865737	21.655690692674312	3.2624070117321135e-06	417.4440785258824	416.65712147411756	20.072370055377117
7000	8000	7	457	417.6372	1.0973981680989633	3.7116218640134377	0.05403486217009248	418.0324857714482	417.2419142285518	20.164562384539863
8000	9000	8	435	423.8815	1.0270625184095572	0.29813620141511166	0.5850532210894761	424.2795540382751	423.48344596172495	20.305778924976014
9000	10000	9	927	423.261	2.273610643216955	464.71698260568974	4.522781769538427e-103	423.6599910150749	422.8620089849251	20.353576565311563
10000	11000	10	466	402.6524	1.1626857530699748	9.773643235968251	0.0017703130919314613	403.04042418400854	402.26437581599146	19.79412979244099
11000	12000	11	365	423.2358	0.858758540253072	8.654979098454206	0.003261688200277395	423.63191115137164	422.8396888486283	20.206667175959524
12000	13000	12	352	417.2312	0.8396667521252656	11.085328751671042	0.0008701339532080357	417.6308518767044	416.8315481232956	20.38728884771097
13000	14000	13	246	493.1248	0.4899891366665524	156.54467091589964	6.436447901141854e-36	493.55104508161554	492.69855491838445	21.743877873093382
14000	15000	14	209	502.73	0.4069671134893043	226.85327441158717	2.894750381321495e-51	503.1614575966614	502.2985424033386	22.009781916229883
15000	16000	15	126	447.7794	0.2749293604533853	331.5194401994736	4.4859406447841815e-74	448.18520872004376	447.37359127995626	20.701365550127363
16000	17000	16	79	416.5328	0.18510943862378976	420.6199618262491	1.788563969146037e-93	416.9313917189503	416.1342082810497	20.333207424309624
17000	18000	17	159	425.741	0.3663432346738811	225.42850144340719	5.920425388549138e-51	426.1361587603815	425.3458412396185	20.158083217409338
18000	19000	18	127	449.904	0.2757796152093368	332.0916872046776	3.3668160326204146e-74	450.3087898800807	449.49921011991927	20.649391855451825
19000	20000	19	66	449.1411	0.1429478864160456	523.768681393783	6.406502285662532e-116	449.55358991362806	448.72861008637193	21.042190731718026
20000	21000	20	55	384.4793	0.1397052939737743	452.88468898816984	1.6995417766597357e-100	384.8590526109291	384.09954738907095	19.372175187882235
21000	22000	21	52	446.8949	0.11309778484210152	577.3546789618243	1.4108932146739194e-127	447.2993889602219	446.4904110397781	20.634041145398545
22000	23000	22	44	441.4836	0.09685439197603278	603.4638238296847	2.9538835512979865e-133	441.892768010584	441.07443198941604	20.87273175796594
23000	24000	23	73	406.2498	0.17543666059513133	423.90869029529017	3.440985648391021e-94	406.63946036024294	405.86013963975705	19.877595427012796
24000	25000	24	90	428.3958	0.20502758669182009	404.2299660407944	6.6090062609968915e-90	428.80029185228375	427.99130814771627	20.634188677047614
25000	26000	25	65	509.2953	0.12359975668651994	635.2902008053993	3.5339363924872763e-140	509.7241145146437	508.8664854853563	21.87495138074597
26000	27000	26	73	686.8093	0.10165204887609754	927.9262532133796	8.338556310851389e-204	687.3074666771506	686.3111333228494	25.412786811170474
27000	28000	27	50	536.4372	0.08999061037219151	752.7671164794015	1.0039967155615112e-165	536.8794511886921	535.9949488113078	22.560391312209102
28000	29000	28	60	554.5346	0.1043996294540383	739.9972472677753	6.003154717146677e-163	554.9803559371251	554.0888440628748	22.739177708087862
29000	30000	29	75	671.0803	0.10702500704624103	889.4422385801859	1.9362711768166805e-195	671.5770755968692	670.5835244031307	25.341824163031355
