start_chunk	end_chunk	id_chunk	n_observed	mean_simulated	odds_ratio	u	pvalue	cintervL	cintervH	stdev
0	1000	0	104	100.912708	1.032667837357049	0.09970799853646906	0.7521803289585808	100.93175963705662	100.89365636294337	9.720384977290562
1000	2000	1	49	48.938227	1.0013011892374672	8.034248209938533e-05	0.9928483398489686	48.951720581153786	48.92473341884621	6.8845949115740295
2000	3000	2	44	53.469839	0.8180050658915208	1.842488298483726	0.17465958327736358	53.483932488314686	53.455745511685315	7.190675094459419
3000	4000	3	48	42.780315	1.1256947359136187	0.6295305075318289	0.4275275791054518	42.79296783347228	42.76766216652772	6.45563486426974
4000	5000	4	44	50.795287	0.8625293564296949	0.9815983913078501	0.32180450745242817	50.809054309707214	50.78151969029279	7.0242546642068
5000	6000	5	42	48.924571	0.8547397267391148	1.0600222247705577	0.3032101160539795	48.938083090936296	48.911058909063705	6.894038835541832
6000	7000	6	40	48.274013	0.8243128821398298	1.5499007723078133	0.2131500901650438	48.287418850760375	48.26060714923962	6.839833760833009
7000	8000	7	39	48.367118	0.8016093435072373	1.999157447564059	0.1573866721421688	48.380562848553765	48.35367315144623	6.859730925778063
8000	9000	8	60	49.124957	1.2297924196420222	2.3218026351136416	0.12757211111136116	49.13848823617059	49.111425763829416	6.903806975006687
9000	10000	9	66	49.023585	1.3608296955045538	5.479819962562281	0.01923724024377424	49.037109935321844	49.01006006467815	6.900592202686304
10000	11000	10	50	46.613501	1.0749380914827016	0.24749217065965112	0.6188464790337873	46.626684882482714	46.600317117517285	6.726582752259798
11000	12000	11	66	49.027756	1.3607103521068964	5.476842568697428	0.019270036007542	49.041278174401185	49.01423382559881	6.899183546222263
12000	13000	12	47	48.255428	0.9732151415005414	0.03393974316992843	0.8538350476706927	48.26883228590384	48.24202371409616	6.839035351335451
13000	14000	13	49	57.111227	0.8535952844660248	1.252319023424839	0.2631100181802356	57.125776899807555	57.096677100192444	7.423541981727524
14000	15000	14	57	58.200021	0.978637713649081	0.025826268049103707	0.8723253320830007	58.214707790082876	58.18533420991712	7.493385122863966
15000	16000	15	44	51.880685	0.843906849105388	1.3018509989263016	0.25387539400053943	51.894581509947116	51.86678849005288	7.090174252497255
16000	17000	16	50	48.21299	1.0382319382791756	0.06744131339158299	0.7950993165786786	48.22639144851218	48.199588551487814	6.837587678406765
17000	18000	17	59	49.300503	1.2040937146295172	1.8535181727683714	0.1733747638634347	49.314065852031106	49.28694014796889	6.9199377849075345
18000	19000	18	39	52.104894	0.7423557648735335	3.7213978216026256	0.053719381589396986	52.1188035999008	52.0909844000992	7.096852911591446
19000	20000	19	52	52.007028	0.9998604337431184	9.809190549305014e-07	0.9992097644267212	52.02093090733096	51.99312509266904	7.093438278241095
20000	21000	20	52	44.53839	1.173024955567987	1.220564000088423	0.26924999517428294	44.551313995817935	44.525466004182064	6.593985305405223
21000	22000	21	54	51.730105	1.0453754691603836	0.10142602864086747	0.7501250089560217	51.743971416066174	51.71623858393383	7.074819975729064
22000	23000	22	38	51.131106	0.7370882263430797	3.8132485890249974	0.05084873935524596	51.1449007860778	51.11731121392221	7.038273454247427
23000	24000	23	53	47.065071	1.1303171100945906	0.7409523147040034	0.38935598845229125	47.078326623927204	47.0518153760728	6.7631861400496005
24000	25000	24	52	49.576141	1.050494647957477	0.12032157191785053	0.7286859802773515	49.589737775918195	49.562544224081805	6.9372461790049655
25000	26000	25	54	58.975228	0.9127627273360511	0.44770359106150437	0.5034275044764522	58.99001231052281	58.960443689477195	7.543141278540128
26000	27000	26	48	79.612053	0.5909365742860332	15.28847604671953	9.227774883985304e-05	79.62911076926657	79.59499523073343	8.703088539431908
27000	28000	27	64	62.140141	1.0311470525567552	0.05731442602029535	0.810792084428449	62.15529457254658	62.12498742745342	7.731543409961494
28000	29000	28	75	64.253356	1.1752798390227768	1.778388874653352	0.182347287858687	64.26873429725391	64.23797770274608	7.8462007836445276
29000	30000	29	101	77.73666	1.3189232792739056	6.704208761405496	0.009618560292267616	77.75353427410957	77.71978572589043	8.609467001179576
