start_chunk	end_chunk	id_chunk	n_observed	mean_simulated	odds_ratio	u	pvalue	cintervL	cintervH	stdev
2	102	0	23	17.9535	1.2836691249163286	1.3117771083028522	0.25207315215651194	18.036512917853592	17.870487082146404	4.234706335745137
102	202	1	27	35.1192	0.7663133738809541	2.0676251271508868	0.1504556490691061	35.232864892731136	35.00553510726886	5.7983438463064605
202	302	2	36	31.5445	1.1432861832531014	0.6095775529275045	0.4349469132698148	31.653710698662376	31.435289301337622	5.57112374211882
302	402	3	13	11.7583	1.106148072685243	0.12735265610216295	0.7211928434284216	11.82523175175407	11.691368248245931	3.4143639393011402
402	502	4	7	8.4527	0.8276603596746865	0.26617700676240474	0.6059078748029156	8.509083614619737	8.396316385380263	2.876275840388053
502	602	5	8	9.0346	0.8851210072042125	0.12370330003024166	0.7250521606437654	9.093634642596456	8.975565357403543	3.0115117200502475
602	702	6	19	10.0084	1.905211440571738	6.407500623224934	0.011363926551621155	10.070619446592639	9.94618055340736	3.1739769123293886
702	802	7	5	9.4959	0.5256043805841695	2.585602114362426	0.10783939335114755	9.556405592967375	9.435394407032627	3.0865487506274705
802	902	8	7	12.4042	0.5631147783277708	2.810256369105188	0.0936634064281465	12.47327718160719	12.33512281839281	3.523807934607106
902	1002	9	14	10.8239	1.2950687044797002	0.8562297622535269	0.35479592110546654	10.887931575288992	10.759868424711009	3.2664183427724014
